createdDateTime,currency,language,department,version,printCode,impMethod,LTMCharge,priceDependence,logoSizeCm2,itemCodeId,amountColorsId,amountSetupChargeId,SetupCharge,decoPrice,decoPriceFromQty
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DOM001,Doming,0,None,0,DCDO1101,Full color,1,35,0.36,10000
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DOM001,Doming,0,None,0,DCDO1101,Full color,1,35,0.35,20000
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DOM004,Doming,0,None,0,DCDO1104,Full color,1,30,0.66,1
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DOM004,Doming,0,None,0,DCDO1104,Full color,1,30,0.64,50
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DOM004,Doming,0,None,0,DCDO1104,Full color,1,30,0.6,100
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DOM004,Doming,0,None,0,DCDO1104,Full color,1,30,0.59,250
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DOM004,Doming,0,None,0,DCDO1104,Full color,1,30,0.58,500
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DOM004,Doming,0,None,0,DCDO1104,Full color,1,30,0.58,1000
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DOM004,Doming,0,None,0,DCDO1104,Full color,1,30,0.56,2500
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DOM004,Doming,0,None,0,DCDO1104,Full color,1,30,0.56,5000
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DOM004,Doming,0,None,0,DCDO1104,Full color,1,30,0.54,10000
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DOM004,Doming,0,None,0,DCDO1104,Full color,1,30,0.52,20000
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPP01,Digitale print papier,0,None,0,DCDPP011,Full color,1,35,1.27,1
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPP01,Digitale print papier,0,None,0,DCDPP011,Full color,1,35,0.83,50
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPP01,Digitale print papier,0,None,0,DCDPP011,Full color,1,35,0.6,100
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPP01,Digitale print papier,0,None,0,DCDPP011,Full color,1,35,0.5,250
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPP01,Digitale print papier,0,None,0,DCDPP011,Full color,1,35,0.43,500
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPP01,Digitale print papier,0,None,0,DCDPP011,Full color,1,35,0.4,1000
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPP01,Digitale print papier,0,None,0,DCDPP011,Full color,1,35,0.39,2500
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPP01,Digitale print papier,0,None,0,DCDPP011,Full color,1,35,0.38,5000
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPP01,Digitale print papier,0,None,0,DCDPP011,Full color,1,35,0.37,10000
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPP01,Digitale print papier,0,None,0,DCDPP011,Full color,1,35,0.37,20000
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPP02,Digitale print papier,0,None,0,DCDPP021,Full color,1,0,0.37,1
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPP02,Digitale print papier,0,None,0,DCDPP021,Full color,1,0,0.24,50
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPP02,Digitale print papier,0,None,0,DCDPP021,Full color,1,0,0.22,100
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPP02,Digitale print papier,0,None,0,DCDPP021,Full color,1,0,0.21,250
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPP02,Digitale print papier,0,None,0,DCDPP021,Full color,1,0,0.19,500
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPP02,Digitale print papier,0,None,0,DCDPP021,Full color,1,0,0.14,1000
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPP02,Digitale print papier,0,None,0,DCDPP021,Full color,1,0,0.13,2500
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPP02,Digitale print papier,0,None,0,DCDPP021,Full color,1,0,0.12,5000
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPP02,Digitale print papier,0,None,0,DCDPP021,Full color,1,0,0.12,10000
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPP02,Digitale print papier,0,None,0,DCDPP021,Full color,1,0,0.12,20000
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPP03,Digitale print papier,0,None,0,DCDPP031,Full color,1,0,0.75,1
